timestamp,count,condition,temp,humidity
7/3/2023 15:30,0,Rain,29.71,76
7/3/2023 16:00,5,Clouds,22.91,42
7/3/2023 16:30,2,Clear,29.03,79
7/3/2023 17:00,25,Clear,27.61,66
7/3/2023 17:30,19,Clouds,29.7,67
7/3/2023 18:00,22,Mist,30.56,95
7/3/2023 18:30,26,Haze,29.18,66
7/3/2023 19:00,17,Clear,27.87,46
7/3/2023 19:30,26,Clouds,31.81,100
7/3/2023 20:00,10,Rain,23.77,82
7/3/2023 20:30,28,Haze,24.66,77
7/3/2023 21:00,8,Fog,29.91,93
7/3/2023 21:30,3,Clear,27.06,67
7/3/2023 22:00,1,Fog,29.36,69
7/3/2023 22:30,3,Drizzle,29.77,62
7/3/2023 23:00,2,Clouds,25.38,67
7/3/2023 23:30,5,Clouds,25.67,77
7/4/2023 0:00,10,Clear,22.76,67
7/4/2023 0:30,9,Mist,27.42,70
7/4/2023 1:00,1,Haze,23.93,65
7/4/2023 1:30,9,Clouds,26.36,100
7/4/2023 2:00,8,Clouds,28.33,81
7/4/2023 2:30,9,Clear,24.11,49
7/4/2023 3:00,1,Rain,28.77,82
7/4/2023 3:30,6,Clear,25.66,60
7/4/2023 4:00,9,Clouds,32,68
7/4/2023 4:30,2,Mist,22.78,78
7/4/2023 5:00,9,Clear,27.24,100
7/4/2023 5:30,4,Haze,22.98,77
7/4/2023 6:00,1,Mist,29.07,65
7/4/2023 6:30,3,Fog,32.66,78
7/4/2023 7:00,19,Fog,28.93,85
7/4/2023 7:30,30,Fog,29.09,82
7/4/2023 8:00,12,Drizzle,23.87,67
7/4/2023 8:30,9,Drizzle,31.04,62
7/4/2023 9:00,11,Thunderstorm,26.98,84
7/4/2023 9:30,14,Rain,27.37,77
7/4/2023 10:00,7,Haze,29.01,81
7/4/2023 10:30,2,Clouds,27.49,48
7/4/2023 11:00,9,Clouds,31.58,71
7/4/2023 11:30,3,Rain,32.71,68
7/4/2023 12:00,9,Clouds,27.82,77
7/4/2023 12:30,9,Clouds,25.92,63
7/4/2023 13:00,9,Clear,29.94,70
7/4/2023 13:30,10,Fog,33.32,62
7/4/2023 14:00,4,Clear,26.52,56
7/4/2023 14:30,3,Haze,27.21,61
7/4/2023 15:00,7,Clouds,27.5,83
7/4/2023 15:30,4,Haze,32.93,78
7/4/2023 16:00,1,Clear,29.53,64
7/4/2023 16:30,1,Clouds,29.02,78
7/4/2023 17:00,28,Clouds,26.03,62
7/4/2023 17:30,21,Mist,28.67,44
7/4/2023 18:00,23,Clear,26.86,37
7/4/2023 18:30,16,Haze,30.88,82
7/4/2023 19:00,30,Clouds,29.16,87
7/4/2023 19:30,17,Clouds,24.95,54
7/4/2023 20:00,30,Haze,24.75,74
7/4/2023 20:30,14,Drizzle,30.29,71
7/4/2023 21:00,7,Clouds,25.94,54
7/4/2023 21:30,10,Clear,30.16,75
7/4/2023 22:00,4,Rain,28.67,91
7/4/2023 22:30,7,Haze,31.12,40
7/4/2023 23:00,8,Clear,28.86,97
7/4/2023 23:30,2,Clouds,25.61,76
7/5/2023 0:00,1,Clouds,25.42,77
7/5/2023 0:30,7,Clouds,23.22,83
7/5/2023 1:00,4,Clouds,27.52,60
7/5/2023 1:30,5,Clear,32.14,91
7/5/2023 2:00,6,Drizzle,25.74,57
7/5/2023 2:30,4,Clear,26.96,72
7/5/2023 3:00,3,Drizzle,28.21,37
7/5/2023 3:30,8,Clear,31.11,71
7/5/2023 4:00,3,Clouds,27.3,62
7/5/2023 4:30,8,Clouds,28.63,55
7/5/2023 5:00,3,Fog,32.87,69
7/5/2023 5:30,1,Drizzle,26.67,79
7/5/2023 6:00,3,Rain,27.86,70
7/5/2023 6:30,9,Clouds,24.32,91
7/5/2023 7:00,14,Drizzle,27.31,78
7/5/2023 7:30,26,Fog,28.74,83
7/5/2023 8:00,22,Haze,19.17,70
7/5/2023 8:30,13,Rain,32.02,74
7/5/2023 9:00,29,Haze,30.3,82
7/5/2023 9:30,27,Haze,30.58,54
7/5/2023 10:00,3,Haze,25.72,82
7/5/2023 10:30,5,Rain,28.68,68
7/5/2023 11:00,7,Clear,27.43,57
7/5/2023 11:30,1,Rain,26.08,47
7/5/2023 12:00,4,Mist,27.95,81
7/5/2023 12:30,2,Rain,28.09,60
7/5/2023 13:00,5,Rain,27.06,63
7/5/2023 13:30,3,Clouds,27.03,73
7/5/2023 14:00,1,Fog,30.1,82
7/5/2023 14:30,8,Clouds,23.37,63
7/5/2023 15:00,3,Clouds,29.34,98
7/5/2023 15:30,3,Thunderstorm,34.1,55
7/5/2023 16:00,9,Clear,28.56,73
7/5/2023 16:30,5,Drizzle,31.24,62
7/5/2023 17:00,25,Haze,27.02,59
7/5/2023 17:30,15,Drizzle,25.71,55
7/5/2023 18:00,19,Mist,29.3,73
7/5/2023 18:30,21,Fog,27.59,70
7/5/2023 19:00,26,Haze,25.97,84
7/5/2023 19:30,21,Clouds,26.19,65
7/5/2023 20:00,28,Clouds,31.59,81
7/5/2023 20:30,16,Rain,28.21,75
7/5/2023 21:00,1,Rain,32.06,30
7/5/2023 21:30,2,Clear,26.37,83
7/5/2023 22:00,4,Clouds,23.52,56
7/5/2023 22:30,5,Clouds,31.46,78
7/5/2023 23:00,3,Drizzle,30.63,62
7/5/2023 23:30,7,Mist,28.61,57
7/6/2023 0:00,7,Drizzle,26.18,67
7/6/2023 0:30,3,Fog,28.44,65
7/6/2023 1:00,2,Fog,24.3,79
7/6/2023 1:30,2,Rain,27.59,74
7/6/2023 2:00,8,Clouds,21.15,78
7/6/2023 2:30,1,Rain,26.53,72
7/6/2023 3:00,9,Mist,24.67,99
7/6/2023 3:30,2,Clear,25.43,57
7/6/2023 4:00,1,Clear,23.82,66
7/6/2023 4:30,7,Fog,28.92,80
7/6/2023 5:00,2,Clouds,32.93,67
7/6/2023 5:30,10,Fog,33.96,82
7/6/2023 6:00,2,Mist,27.69,84
7/6/2023 6:30,8,Clouds,28.82,64
7/6/2023 7:00,10,Rain,31.28,90
7/6/2023 7:30,19,Clouds,27.83,80
7/6/2023 8:00,16,Clouds,22.7,69
7/6/2023 8:30,30,Clouds,28.1,78
7/6/2023 9:00,29,Clouds,30.96,83
7/6/2023 9:30,28,Clouds,28.09,71
7/6/2023 10:00,4,Fog,28.72,92
7/6/2023 10:30,3,Clouds,27.72,84
7/6/2023 11:00,2,Haze,30.75,46
7/6/2023 11:30,2,Clouds,28.57,67
7/6/2023 12:00,8,Haze,29.43,74
7/6/2023 12:30,2,Clouds,27.99,74
7/6/2023 13:00,2,Clear,30.42,40
7/6/2023 13:30,3,Rain,27.88,82
7/6/2023 14:00,4,Clouds,30.1,77
7/6/2023 14:30,2,Clouds,29.99,100
7/6/2023 15:00,7,Mist,25.67,97
7/6/2023 15:30,5,Drizzle,30.85,59
7/6/2023 16:00,1,Clouds,28.32,75
7/6/2023 16:30,7,Fog,24.06,70
7/6/2023 17:00,18,Fog,31.11,55
7/6/2023 17:30,29,Mist,22.26,48
7/6/2023 18:00,21,Clouds,24.71,76
7/6/2023 18:30,7,Thunderstorm,27.57,78
7/6/2023 19:00,17,Clouds,27.92,66
7/6/2023 19:30,14,Drizzle,30.47,71
7/6/2023 20:00,21,Clouds,21.24,65
7/6/2023 20:30,17,Clouds,32.57,84
7/6/2023 21:00,2,Haze,29.43,100
7/6/2023 21:30,3,Thunderstorm,27.96,72
7/6/2023 22:00,2,Rain,29.93,64
7/6/2023 22:30,6,Haze,27.34,48
7/6/2023 23:00,3,Drizzle,26.31,78
7/6/2023 23:30,2,Drizzle,27.05,54
7/7/2023 0:00,8,Clouds,30.86,51
7/7/2023 0:30,6,Fog,29.54,63
7/7/2023 1:00,5,Mist,21.71,74
7/7/2023 1:30,9,Fog,31.49,67
7/7/2023 2:00,2,Rain,27.39,63
7/7/2023 2:30,6,Fog,29.73,72
7/7/2023 3:00,1,Clear,28.78,68
7/7/2023 3:30,3,Rain,29.64,73
7/7/2023 4:00,8,Haze,31.5,86
7/7/2023 4:30,7,Haze,20.72,79
7/7/2023 5:00,2,Rain,34.39,78
7/7/2023 5:30,4,Clouds,23.2,70
7/7/2023 6:00,1,Drizzle,28.67,61
7/7/2023 6:30,3,Drizzle,22.95,67
7/7/2023 7:00,30,Clouds,32.17,83
7/7/2023 7:30,30,Clear,24.48,77
7/7/2023 8:00,28,Clouds,28.09,87
7/7/2023 8:30,27,Clear,28.65,97
7/7/2023 9:00,27,Mist,33.09,89
7/7/2023 9:30,21,Clouds,31.49,83
7/7/2023 10:00,6,Clouds,29.39,58
7/7/2023 10:30,3,Clear,27.52,67
7/7/2023 11:00,7,Mist,30.28,34
7/7/2023 11:30,7,Clouds,27.42,76
7/7/2023 12:00,3,Rain,34.03,65
7/7/2023 12:30,2,Drizzle,29.44,78
7/7/2023 13:00,5,Rain,25.95,57
7/7/2023 13:30,4,Thunderstorm,27.2,65
7/7/2023 14:00,5,Clouds,22.99,77
7/7/2023 14:30,2,Clear,30.44,63
7/7/2023 15:00,0,Thunderstorm,32.88,65
7/7/2023 15:30,0,Drizzle,30.58,52
7/7/2023 16:00,1,Haze,28.82,67
7/7/2023 16:30,7,Clear,30.07,55
7/7/2023 17:00,20,Mist,29.15,80
7/7/2023 17:30,21,Mist,26,63
7/7/2023 18:00,20,Clouds,27.51,81
7/7/2023 18:30,18,Clear,32.29,66
7/7/2023 19:00,12,Rain,29.22,96
7/7/2023 19:30,27,Clouds,25.22,39
7/7/2023 20:00,29,Clouds,29.83,51
7/7/2023 20:30,16,Thunderstorm,28.29,63
7/7/2023 21:00,5,Clear,25.9,69
7/7/2023 21:30,6,Clear,28.08,87
7/7/2023 22:00,2,Thunderstorm,29.86,73
7/7/2023 22:30,6,Drizzle,30.16,79
7/7/2023 23:00,2,Haze,26.78,49
7/7/2023 23:30,6,Fog,26.01,57
7/8/2023 0:00,1,Rain,29.52,65
7/8/2023 0:30,6,Clouds,25.85,71
7/8/2023 1:00,7,Clear,25.51,50
7/8/2023 1:30,9,Clear,28.29,62
7/8/2023 2:00,4,Clouds,30.36,73
7/8/2023 2:30,2,Haze,29.63,83
7/8/2023 3:00,7,Haze,28.12,65
7/8/2023 3:30,4,Rain,31.12,80
7/8/2023 4:00,8,Clear,21.19,44
7/8/2023 4:30,9,Mist,27.19,72
7/8/2023 5:00,3,Drizzle,27.84,65
7/8/2023 5:30,6,Clouds,28.87,86
7/8/2023 6:00,2,Mist,26.05,30
7/8/2023 6:30,7,Haze,27.96,83
7/8/2023 7:00,6,Haze,25.57,57
7/8/2023 7:30,3,Rain,23.71,88
7/8/2023 8:00,3,Drizzle,23.74,62
7/8/2023 8:30,2,Rain,29.26,65
7/8/2023 9:00,2,Clear,24.81,81
7/8/2023 9:30,9,Haze,28.78,54
7/8/2023 10:00,7,Clouds,25.55,44
7/8/2023 10:30,2,Clouds,28.48,75
7/8/2023 11:00,5,Mist,23.39,87
7/8/2023 11:30,3,Rain,23.68,78
7/8/2023 12:00,6,Rain,27.18,77
7/8/2023 12:30,4,Clear,32.91,87
7/8/2023 13:00,7,Clear,26.24,80
7/8/2023 13:30,9,Clouds,28.2,91
7/8/2023 14:00,1,Clear,35.19,59
7/8/2023 14:30,10,Mist,25.53,83
7/8/2023 15:00,1,Haze,34.39,82
7/8/2023 15:30,4,Drizzle,31.23,97
7/8/2023 16:00,27,Clouds,26.05,94
7/8/2023 16:30,29,Fog,25,48
7/8/2023 17:00,27,Clear,34.93,64
7/8/2023 17:30,21,Clear,29.26,100
7/8/2023 18:00,17,Rain,26.97,46
7/8/2023 18:30,16,Drizzle,28.11,54
7/8/2023 19:00,26,Fog,28.28,83
7/8/2023 19:30,15,Thunderstorm,26.13,100
7/8/2023 20:00,8,Rain,31.51,57
7/8/2023 20:30,22,Fog,32.08,93
7/8/2023 21:00,26,Mist,22.09,70
7/8/2023 21:30,9,Drizzle,27.5,70
7/8/2023 22:00,19,Fog,27.04,76
7/8/2023 22:30,28,Clear,21.48,80
7/8/2023 23:00,4,Clear,31.21,75
7/8/2023 23:30,9,Clear,26.06,45
7/9/2023 0:00,1,Drizzle,30.93,72
7/9/2023 0:30,1,Fog,23.48,81
7/9/2023 1:00,4,Drizzle,25.8,82
7/9/2023 1:30,9,Clouds,30.86,63
7/9/2023 2:00,1,Haze,27.97,56
7/9/2023 2:30,3,Haze,27.56,32
7/9/2023 3:00,4,Clouds,30.3,62
7/9/2023 3:30,5,Drizzle,25.81,76
7/9/2023 4:00,5,Clear,28.07,100
7/9/2023 4:30,2,Mist,26.61,80
7/9/2023 5:00,4,Fog,26.22,43
7/9/2023 5:30,6,Haze,25.15,55
7/9/2023 6:00,1,Clouds,30.56,78
7/9/2023 6:30,3,Clear,29.55,69
7/9/2023 7:00,7,Rain,28.67,64
7/9/2023 7:30,9,Clouds,31.51,80
7/9/2023 8:00,1,Clear,31.26,61
7/9/2023 8:30,6,Haze,26.02,83
7/9/2023 9:00,1,Drizzle,29.51,69
7/9/2023 9:30,8,Mist,25.09,67
7/9/2023 10:00,9,Clouds,25.48,82
7/9/2023 10:30,8,Fog,26.53,94
7/9/2023 11:00,2,Thunderstorm,24.93,57
7/9/2023 11:30,10,Clear,32.61,60
7/9/2023 12:00,10,Clouds,28.14,67
7/9/2023 12:30,3,Clouds,26.82,67
7/9/2023 13:00,6,Clouds,30.46,37
7/9/2023 13:30,7,Rain,25.51,75
7/9/2023 14:00,10,Clouds,23.09,62
7/9/2023 14:30,5,Drizzle,26.69,62
7/9/2023 15:00,10,Fog,27.49,53
7/9/2023 15:30,5,Clouds,31.06,74
7/9/2023 16:00,23,Clear,23.43,98
7/9/2023 16:30,13,Thunderstorm,27.96,70
7/9/2023 17:00,16,Clouds,23.88,38
7/9/2023 17:30,18,Clouds,30.75,58
7/9/2023 18:00,28,Fog,30.35,69
7/9/2023 18:30,15,Mist,30.24,66
7/9/2023 19:00,8,Rain,32.78,78
7/9/2023 19:30,14,Drizzle,23.32,61
7/9/2023 20:00,26,Clouds,30.45,79
7/9/2023 20:30,19,Fog,27.48,74
7/9/2023 21:00,29,Fog,36.06,87
7/9/2023 21:30,26,Haze,30.18,73
7/9/2023 22:00,17,Clouds,30.07,56
7/9/2023 22:30,19,Clouds,22.84,93
7/9/2023 23:00,6,Mist,29.45,48
7/9/2023 23:30,6,Clear,26.26,66
7/10/2023 0:00,8,Mist,26.55,65
7/10/2023 0:30,9,Clear,26.02,91
7/10/2023 1:00,2,Haze,24.97,97
7/10/2023 1:30,10,Clear,36.07,46
7/10/2023 2:00,5,Rain,25.54,65
7/10/2023 2:30,4,Haze,21.52,56
7/10/2023 3:00,5,Haze,25.93,64
7/10/2023 3:30,4,Clouds,32.92,70
7/10/2023 4:00,5,Mist,31.69,64
7/10/2023 4:30,5,Drizzle,29.74,95
7/10/2023 5:00,5,Mist,27.45,56
7/10/2023 5:30,3,Drizzle,27.43,81
7/10/2023 6:00,9,Clouds,19.48,60
7/10/2023 6:30,7,Clouds,26.61,70
7/10/2023 7:00,16,Thunderstorm,28.23,81
7/10/2023 7:30,25,Clouds,34.15,91
7/10/2023 8:00,15,Mist,25.31,66
7/10/2023 8:30,25,Clouds,28.49,71
7/10/2023 9:00,20,Clear,26.6,92
7/10/2023 9:30,16,Thunderstorm,30.7,53
7/10/2023 10:00,3,Rain,21.73,85
7/10/2023 10:30,3,Rain,23.71,90
7/10/2023 11:00,5,Clear,28.7,75
7/10/2023 11:30,6,Fog,27.39,68
7/10/2023 12:00,10,Clear,28.79,56
7/10/2023 12:30,7,Clouds,22.63,73
7/10/2023 13:00,3,Clouds,28.29,70
7/10/2023 13:30,1,Clear,19.52,96
7/10/2023 14:00,7,Thunderstorm,26.73,75
7/10/2023 14:30,1,Drizzle,31.66,79
7/10/2023 15:00,3,Rain,25.58,60
7/10/2023 15:30,6,Haze,29.46,76
7/10/2023 16:00,1,Haze,27.13,72
7/10/2023 16:30,7,Fog,27.33,64
7/10/2023 17:00,26,Clouds,24.62,68
7/10/2023 17:30,24,Mist,24.07,60
7/10/2023 18:00,21,Fog,28.33,82
7/10/2023 18:30,26,Fog,26.83,79
7/10/2023 19:00,21,Drizzle,24.36,64
7/10/2023 19:30,29,Clear,22.84,68
7/10/2023 20:00,10,Rain,31.97,98
7/10/2023 20:30,17,Clear,27.75,92
7/10/2023 21:00,5,Clouds,27.24,81
7/10/2023 21:30,3,Rain,30.03,65
7/10/2023 22:00,7,Clear,29.84,79
7/10/2023 22:30,1,Clouds,30.36,84
7/10/2023 23:00,4,Rain,30.24,72
7/10/2023 23:30,4,Clear,31.27,66
7/11/2023 0:00,9,Haze,27.53,68
7/11/2023 0:30,5,Fog,24.92,49
7/11/2023 1:00,8,Clouds,29.58,72
7/11/2023 1:30,4,Clouds,25.66,54
7/11/2023 2:00,2,Drizzle,23.59,86
7/11/2023 2:30,10,Clear,32.72,69
7/11/2023 3:00,8,Clear,29.35,88
7/11/2023 3:30,3,Clouds,32.09,80
7/11/2023 4:00,0,Thunderstorm,32.38,72
7/11/2023 4:30,1,Rain,25.09,88
7/11/2023 5:00,7,Fog,31.48,56
7/11/2023 5:30,9,Mist,25.3,73
7/11/2023 6:00,5,Haze,28.24,86
7/11/2023 6:30,5,Drizzle,28.23,72
7/11/2023 7:00,19,Clouds,25.28,88
7/11/2023 7:30,27,Fog,26.3,61
7/11/2023 8:00,20,Thunderstorm,34.01,53
7/11/2023 8:30,21,Fog,28.56,30
7/11/2023 9:00,15,Clouds,22.84,64
7/11/2023 9:30,19,Clouds,30.83,71
7/11/2023 10:00,3,Haze,31.04,83
7/11/2023 10:30,4,Rain,32,73
7/11/2023 11:00,0,Rain,30.67,77
7/11/2023 11:30,8,Clear,32.1,59
7/11/2023 12:00,1,Clouds,24.19,71
7/11/2023 12:30,9,Fog,25.09,87
7/11/2023 13:00,6,Fog,23.43,30
7/11/2023 13:30,4,Rain,33.81,57
7/11/2023 14:00,2,Drizzle,31.64,71
7/11/2023 14:30,4,Drizzle,29.77,76
7/11/2023 15:00,3,Haze,26.65,60
7/11/2023 15:30,5,Rain,27.19,49
7/11/2023 16:00,10,Mist,26.3,81
7/11/2023 16:30,1,Thunderstorm,24.87,82
7/11/2023 17:00,22,Clouds,27.35,64
7/11/2023 17:30,29,Fog,31.84,66
7/11/2023 18:00,29,Clouds,33.65,48
7/11/2023 18:30,26,Mist,25.6,100
7/11/2023 19:00,10,Drizzle,28.98,60
7/11/2023 19:30,29,Clouds,31.18,83
7/11/2023 20:00,14,Drizzle,33.13,65
7/11/2023 20:30,16,Drizzle,24.75,72
7/11/2023 21:00,8,Haze,30.09,72
7/11/2023 21:30,8,Haze,26.65,74
7/11/2023 22:00,9,Clouds,31.08,66
7/11/2023 22:30,2,Rain,32.22,53
7/11/2023 23:00,1,Fog,23.65,88
7/11/2023 23:30,4,Mist,19.16,73
7/12/2023 0:00,7,Clouds,23.71,55
7/12/2023 0:30,4,Drizzle,30.11,58
7/12/2023 1:00,1,Drizzle,28.81,86
7/12/2023 1:30,1,Mist,28.62,86
7/12/2023 2:00,1,Drizzle,31.03,100
7/12/2023 2:30,6,Rain,32.09,62
7/12/2023 3:00,2,Drizzle,30.18,71
7/12/2023 3:30,1,Clear,30.5,70
7/12/2023 4:00,4,Clouds,29.27,40
7/12/2023 4:30,1,Clear,32.25,56
7/12/2023 5:00,4,Haze,27.75,72
7/12/2023 5:30,7,Haze,26.2,97
7/12/2023 6:00,3,Drizzle,30.78,63
7/12/2023 6:30,3,Rain,30.2,64
7/12/2023 7:00,13,Thunderstorm,30.08,76
7/12/2023 7:30,21,Mist,25.71,81
7/12/2023 8:00,24,Clouds,26.13,62
7/12/2023 8:30,20,Rain,25.83,79
7/12/2023 9:00,20,Clouds,27.4,63
7/12/2023 9:30,23,Clear,25.06,67
7/12/2023 10:00,6,Rain,27.22,66
7/12/2023 10:30,1,Mist,28.36,85
7/12/2023 11:00,2,Drizzle,29.41,40
7/12/2023 11:30,7,Clear,27.02,70
7/12/2023 12:00,6,Rain,23.67,89
7/12/2023 12:30,9,Mist,28.35,40
7/12/2023 13:00,0,Rain,29.13,81
7/12/2023 13:30,1,Clouds,30.35,78
7/12/2023 14:00,1,Clear,30,62
7/12/2023 14:30,10,Mist,35.02,84
7/12/2023 15:00,10,Clouds,29.82,60
7/12/2023 15:30,10,Clear,29.2,72
7/12/2023 16:00,2,Rain,28.89,70
7/12/2023 16:30,1,Rain,31.81,65
7/12/2023 17:00,26,Clouds,31.43,55
7/12/2023 17:30,11,Rain,29.71,76
7/12/2023 18:00,21,Clear,23.77,56
7/12/2023 18:30,15,Drizzle,29.5,79
7/12/2023 19:00,15,Fog,26.93,60
7/12/2023 19:30,13,Rain,27.52,92
7/12/2023 20:00,25,Clear,32.37,68
7/12/2023 20:30,16,Haze,29.15,61
7/12/2023 21:00,5,Haze,28.05,53
7/12/2023 21:30,3,Mist,28.33,85
7/12/2023 22:00,0,Thunderstorm,29.81,94
7/12/2023 22:30,2,Clouds,27.56,74
7/12/2023 23:00,6,Thunderstorm,23.93,72
7/12/2023 23:30,1,Haze,23.56,66
7/13/2023 0:00,6,Haze,36.43,65
7/13/2023 0:30,1,Thunderstorm,25.27,72
7/13/2023 1:00,2,Clouds,27.75,70
7/13/2023 1:30,2,Mist,23.84,70
7/13/2023 2:00,2,Haze,28.44,74
7/13/2023 2:30,0,Rain,27.36,74
7/13/2023 3:00,6,Clear,25.23,66
7/13/2023 3:30,10,Clear,27.88,47
7/13/2023 4:00,8,Clear,31.48,58
7/13/2023 4:30,7,Haze,28.41,64
7/13/2023 5:00,2,Clear,28.54,49
7/13/2023 5:30,4,Thunderstorm,30.34,54
7/13/2023 6:00,1,Haze,28.31,66
7/13/2023 6:30,4,Clouds,23.88,87
7/13/2023 7:00,21,Clear,24.63,40
7/13/2023 7:30,26,Mist,31.56,62
7/13/2023 8:00,30,Clear,26.07,46
7/13/2023 8:30,28,Clear,29.93,65
7/13/2023 9:00,30,Mist,29.87,77
7/13/2023 9:30,22,Clear,24.22,52
7/13/2023 10:00,7,Clouds,28.29,87
7/13/2023 10:30,2,Drizzle,34.47,68
7/13/2023 11:00,10,Mist,28.92,69
7/13/2023 11:30,2,Mist,28.44,72
7/13/2023 12:00,8,Haze,30.28,71
7/13/2023 12:30,3,Clouds,26.12,71
7/13/2023 13:00,1,Drizzle,29.06,60
7/13/2023 13:30,4,Drizzle,26.42,70
7/13/2023 14:00,3,Drizzle,30.82,74
7/13/2023 14:30,3,Rain,25.55,94
7/13/2023 15:00,2,Clouds,29.8,71
7/13/2023 15:30,5,Rain,29.91,78
7/13/2023 16:00,3,Drizzle,30.22,71
7/13/2023 16:30,9,Mist,29.76,73
7/13/2023 17:00,25,Fog,24.91,54
7/13/2023 17:30,17,Drizzle,24.64,86
7/13/2023 18:00,26,Clouds,32.54,74
7/13/2023 18:30,22,Haze,31.68,60
7/13/2023 19:00,24,Haze,32.76,93
7/13/2023 19:30,21,Clouds,24.72,69
7/13/2023 20:00,11,Thunderstorm,24.06,76
7/13/2023 20:30,19,Clouds,29.99,56
7/13/2023 21:00,4,Drizzle,30.14,81
7/13/2023 21:30,5,Mist,27,58
7/13/2023 22:00,10,Fog,31.99,79
7/13/2023 22:30,7,Clear,29.09,37
7/13/2023 23:00,1,Clouds,30.97,33
7/13/2023 23:30,5,Clouds,28.92,43
7/14/2023 0:00,0,Thunderstorm,23.95,44
7/14/2023 0:30,7,Mist,28.04,62
7/14/2023 1:00,3,Thunderstorm,23.62,51
7/14/2023 1:30,10,Mist,22.84,75
7/14/2023 2:00,6,Clouds,25.76,80
7/14/2023 2:30,6,Clear,29.83,72
7/14/2023 3:00,9,Clouds,26.05,74
7/14/2023 3:30,6,Clouds,24.42,47
7/14/2023 4:00,4,Mist,23.61,64
7/14/2023 4:30,6,Clouds,28.43,59
7/14/2023 5:00,3,Drizzle,29.89,59
7/14/2023 5:30,6,Haze,28.92,58
7/14/2023 6:00,7,Clear,31.27,62
7/14/2023 6:30,9,Mist,29.15,71
7/14/2023 7:00,19,Rain,29.67,60
7/14/2023 7:30,26,Clear,31.73,66
7/14/2023 8:00,25,Clear,30.39,74
7/14/2023 8:30,30,Clear,32.84,47
7/14/2023 9:00,15,Thunderstorm,30.2,83
7/14/2023 9:30,17,Mist,29.14,77
7/14/2023 10:00,6,Fog,28.96,100
7/14/2023 10:30,6,Clouds,31.33,82
7/14/2023 11:00,5,Clouds,33.91,88
7/14/2023 11:30,10,Fog,29.8,94
7/14/2023 12:00,4,Clouds,34.87,70
7/14/2023 12:30,1,Clear,29.88,74
7/14/2023 13:00,3,Clear,26.71,61
7/14/2023 13:30,1,Clear,25.05,97
7/14/2023 14:00,5,Rain,31.7,68
7/14/2023 14:30,9,Haze,28.21,77
7/14/2023 15:00,1,Clouds,26.1,76
7/14/2023 15:30,7,Clouds,24.88,70
7/14/2023 16:00,7,Haze,28.65,82
7/14/2023 16:30,5,Drizzle,27.79,45
7/14/2023 17:00,30,Clear,28.39,61
7/14/2023 17:30,7,Rain,31.36,47
7/14/2023 18:00,15,Fog,28.65,68
7/14/2023 18:30,15,Drizzle,24.65,76
7/14/2023 19:00,16,Rain,26.1,87
7/14/2023 19:30,30,Clouds,28.47,56
7/14/2023 20:00,14,Thunderstorm,31.07,65
7/14/2023 20:30,30,Fog,28.86,74
7/14/2023 21:00,6,Clear,30.18,55
7/14/2023 21:30,6,Clouds,31.36,64
7/14/2023 22:00,5,Drizzle,32.02,58
7/14/2023 22:30,3,Clear,23.77,86
7/14/2023 23:00,9,Clear,27.28,72
7/14/2023 23:30,10,Clear,29.3,84
7/15/2023 0:00,4,Rain,24.29,48
7/15/2023 0:30,1,Clear,28.64,45
7/15/2023 1:00,3,Clouds,26.61,59
7/15/2023 1:30,3,Mist,31.82,73
7/15/2023 2:00,3,Clouds,27.79,100
7/15/2023 2:30,5,Clouds,25.86,93
7/15/2023 3:00,9,Mist,30.72,86
7/15/2023 3:30,1,Rain,27.19,52
7/15/2023 4:00,2,Clouds,23.7,64
7/15/2023 4:30,9,Clear,39.74,41
7/15/2023 5:00,6,Clouds,31.45,47
7/15/2023 5:30,6,Clouds,29.29,94
7/15/2023 6:00,9,Clear,29.89,65
7/15/2023 6:30,2,Rain,28.95,80
7/15/2023 7:00,1,Clouds,25.21,66
7/15/2023 7:30,5,Clouds,27.8,76
7/15/2023 8:00,9,Clouds,25.57,36
7/15/2023 8:30,7,Fog,25.73,67
7/15/2023 9:00,2,Drizzle,26.09,76
7/15/2023 9:30,2,Drizzle,26.99,56
7/15/2023 10:00,7,Clouds,28.4,65
7/15/2023 10:30,2,Clear,28.27,73
7/15/2023 11:00,1,Drizzle,30.35,82
7/15/2023 11:30,3,Clouds,30.12,76
7/15/2023 12:00,6,Mist,23.69,54
7/15/2023 12:30,4,Haze,30.32,76
7/15/2023 13:00,6,Mist,32.94,87
7/15/2023 13:30,9,Fog,29.09,70
7/15/2023 14:00,2,Clear,31.63,64
7/15/2023 14:30,2,Clouds,22.88,57
7/15/2023 15:00,3,Thunderstorm,26.14,83
7/15/2023 15:30,2,Clouds,29.76,84
7/15/2023 16:00,30,Clear,28.45,44
7/15/2023 16:30,17,Clouds,27.56,65
7/15/2023 17:00,6,Rain,25.23,70
7/15/2023 17:30,7,Drizzle,27.13,100
7/15/2023 18:00,15,Clear,24.93,85
7/15/2023 18:30,19,Thunderstorm,22.8,75
7/15/2023 19:00,29,Clear,26.93,68
7/15/2023 19:30,15,Clouds,29.7,73
7/15/2023 20:00,16,Rain,28.65,99
7/15/2023 20:30,30,Fog,26.05,63
7/15/2023 21:00,16,Clouds,28.23,65
7/15/2023 21:30,26,Clouds,26.24,61
7/15/2023 22:00,21,Mist,26.57,52
7/15/2023 22:30,28,Clouds,33.09,76
